name,group,epoch,country,sex,year_from,year_to,haplogroup,lat,lon,fasta_url
LHSZ27A1,LONG,Middle Ages,Hungary,U,500,600,X2+225,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ27A1.fa
I10287,NEIB,Neolithic,Spain,M,-3400,-2500,U2e3,41.4390983581543,1.5733000040054321,/static_md5/data/fasta/I10287.fa
Aes12,NESw,Neolithic,Switzerland,M,-3010,-2884,H1,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes12.fa
I2789,CAHu,Copper Age,Hungary,M,-3800,-3600,J1c3b,47.18914031982422,20.00479507446289,/static_md5/data/fasta/I2789.fa
SZ16,LONG,Middle Ages,Hungary,M,412,604,U4b1b,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ16.fa
LBK380,LBK,Neolithic,Germany,F,-5310,-5070,T2c1b,48.779998779296875,9.180000305175781,
mota,BAAF,Bronze Age,Ethiopia,M,-2575,-2469,L3x2a,6.800000190734863,38.209999084472656,
I11304,NEIB,Neolithic,Spain,M,-3400,-2500,U5a2+16294,41.4390983581543,1.5733000040054321,/static_md5/data/fasta/I11304.fa
Aes13,NESw,Neolithic,Switzerland,M,-3016,-2901,X2b+226,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes13.fa
ATP2,CAIB,Copper Age,Spain,M,-2899,-2678,U5b3,42.352500915527344,-3.5183334350585938,/static_md5/data/fasta/ATP2.fa
SCY196,SCU,Iron Age,Moldova,U,-400,-200,W3a,46.66999816894531,29.809999465942383,/static_md5/data/fasta/SCY196.fa
SCY197,SCU,Iron Age,Moldova,M,-400,-200,U5a1a1,46.66999816894531,29.809999465942383,/static_md5/data/fasta/SCY197.fa
ATP16,CAIB,Copper Age,Spain,F,-3261,-2916,X2c,42.352500915527344,-3.5183334350585938,/static_md5/data/fasta/ATP16.fa
SZ18,LONG,Middle Ages,Hungary,M,412,604,H13a1a2,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ18.fa
bally,NEBI,Neolithic,Ireland,F,-3343,-3020,HV0 +195,54.54222106933594,-5.956666469573975,
RISE210,BASC,Bronze Age,Sweden,M,-1432,-1292,T2a1a,56.0,14.100000381469727,
RISE175,BASC,Bronze Age,Sweden,M,-1395,-1132,T1a1,55.400001525878906,13.600000381469727,
RISE47,BASC,Bronze Age,Denmark,M,-1499,-1324,I,56.970001220703125,9.550000190734863,
RISE276,BASC,Bronze Age,Denmark,M,-794,-547,T2b,55.90999984741211,11.569999694824219,
SZ19,LONG,Middle Ages,Hungary,F,426,549,HV9c,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ19.fa
LIFART107-23A,LONG,Middle Ages,Italy,U,570,700,None,45.49628829956055,9.749456405639648,
RISE179,NESC,Neolithic,Sweden,M,-2010,-1776,K1a3,55.400001525878906,13.600000381469727,
RISE71,NESC,Neolithic,Denmark,F,-2196,-2023,H3b,56.68000030517578,10.029999732971191,
SZ22,LONG,Middle Ages,Hungary,M,412,604,N1b1b1,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ22.fa
I3273,CAIB,Copper Age,Spain,F,-3627,-3363,J2a1a1,42.56999969482422,-2.549999952316284,/static_md5/data/fasta/I3273.fa
I2790,CAHu,Copper Age,Hungary,F,-3762,-3636,N1a1a3,47.18914031982422,20.00479507446289,/static_md5/data/fasta/I2790.fa
RISE97,NESC,Neolithic,Sweden,F,-2025,-1885,K2a5,55.560001373291016,13.0600004196167,
RISE98,NESC,Neolithic,Sweden,M,-2275,-2032,K1b1a1,55.380001068115234,13.449999809265137,
SZ23,LONG,Middle Ages,Hungary,M,412,604,H13a1a2,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ23.fa
Klei10,NEGr,Neolithic,Greece,M,-4230,-3995,K1a2,40.43000030517578,21.860000610351562,/static_md5/data/fasta/Klei10.fa
SZ24,LONG,Middle Ages,Hungary,M,412,604,U4b,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ24.fa
LHSZ27A2,LONG,Middle Ages,Hungary,U,500,600,X2+225,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ27A2.fa
Aes14,NESw,Neolithic,Switzerland,M,-3014,-2898,U5a1c1,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes14.fa
SZ25,LONG,Middle Ages,Hungary,F,412,604,None,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ25.fa
LHSZ27B,LONG,Middle Ages,Hungary,U,500,600,N1a1a1a1,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ27B.fa
Pal7,NEGr,Neolithic,Greece,F,-4452,-4350,J1c1,40.47999954223633,22.479999542236328,/static_md5/data/fasta/Pal7.fa
LHSZ28,LONG,Middle Ages,Hungary,U,500,600,H3b5,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ28.fa
AV1,MAHu,Middle Ages,Hungary,F,541,637,X2m'n,46.78821563720703,17.842775344848633,/static_md5/data/fasta/AV1.fa
Aes15,NESw,Neolithic,Switzerland,F,-3013,-2901,U5a1c1,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes15.fa
I2791,CAHu,Copper Age,Hungary,M,-3658,-3384,U5a1c1,47.18914031982422,20.00479507446289,/static_md5/data/fasta/I2791.fa
I7679,NEIB,Neolithic,Spain,F,-4300,-3700,H,36.44499969482422,-6.210000038146973,/static_md5/data/fasta/I7679.fa
I1498,LBK,Neolithic,Hungary,F,-5291,-5056,H,47.52000045776367,21.59000015258789,/static_md5/data/fasta/I1498.fa
SZ27B,LONG,Middle Ages,Hungary,M,412,538,N1a1a1a1,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ27B.fa
LIFART40-25B,LONG,Middle Ages,Italy,U,570,700,None,45.49628829956055,9.749456405639648,
SZ28,LONG,Middle Ages,Hungary,F,412,604,H3b5,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ28.fa
I1505,LBK,Neolithic,Hungary,F,-5211,-5011,J1c5,47.880001068115234,21.190000534057617,/static_md5/data/fasta/I1505.fa
I1671,NEME,Neolithic,Iran,M,-5837,-5659,K1a12a,34.5,47.959999084472656,
SZ30,LONG,Middle Ages,Hungary,F,412,604,H13a,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ30.fa
Aes16,NESw,Neolithic,Switzerland,F,-3090,-2918,K1a2,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes16.fa
I10282,NEIB,Neolithic,Spain,M,-3400,-2500,K1a3,41.4390983581543,1.5733000040054321,/static_md5/data/fasta/I10282.fa
SZ31,LONG,Middle Ages,Hungary,F,412,604,None,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ31.fa
I7160,NEIB,Neolithic,Spain,F,-4039,-3804,T2c1d,36.44499969482422,-6.210000038146973,/static_md5/data/fasta/I7160.fa
Aes17,NESw,Neolithic,Switzerland,M,-3011,-2889,H10+(16093),47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes17.fa
I5427,NEGr,Neolithic,Greece,F,-6005,-5879,K1a24,36.63999938964844,22.3799991607666,/static_md5/data/fasta/I5427.fa
SZ35,LONG,Middle Ages,Hungary,F,412,604,None,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ35.fa
I1506,LBK,Neolithic,Hungary,F,-5306,-5071,U5b2c,47.880001068115234,21.190000534057617,/static_md5/data/fasta/I1506.fa
ARS017,LBAMo,Bronze Age,Mongolia,F,-1428,-1130,G2a,49.65683364868164,99.72669219970703,
Bar31,NENE,Neolithic,Turkey,M,-6419,-6238,X2m,40.29999923706055,29.566667556762695,/static_md5/data/fasta/Bar31.fa
LHSZ30,LONG,Middle Ages,Hungary,U,500,600,H13a1a4,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ30.fa
Bar8,NENE,Neolithic,Turkey,F,-6212,-6030,K1a2,40.29999923706055,29.566667556762695,/static_md5/data/fasta/Bar8.fa
LHSZ31,LONG,Middle Ages,Hungary,U,500,600,K1a,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ31.fa
Aes18,NESw,Neolithic,Switzerland,F,-2914,-2876,H3,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes18.fa
Bul6,BABA,Bronze Age,Bulgaria,M,-3400,-1600,None,42.43000030517578,25.899999618530273,
Bul8,BABA,Bronze Age,Bulgaria,M,-3400,-1600,None,42.43000030517578,25.899999618530273,
I2510,BABA,Bronze Age,Bulgaria,M,-2906,-2710,H4a1,43.15999984741211,25.8799991607666,/static_md5/data/fasta/I2510.fa
RISE486,BAIt,Bronze Age,Italy,M,-2134,-1773,J1c1b,45.2599983215332,10.380000114440918,
LHSZ32,LONG,Middle Ages,Hungary,U,500,600,H74,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ32.fa
SZ37,LONG,Middle Ages,Hungary,M,430,577,H66a,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ37.fa
F38,IAME,Iron Age,Iran,M,-971,-832,N1a3a,37.00453567504883,45.458656311035156,/static_md5/data/fasta/F38.fa
GOK2,FBC,Neolithic,Sweden,F,-3050,-2750,None,58.17361068725586,13.407500267028809,/static_md5/data/fasta/GOK2.fa
LIFART1-31A,LONG,Middle Ages,Italy,U,570,700,None,45.49628829956055,9.749456405639648,
LHSZ35,LONG,Middle Ages,Hungary,U,500,600,U5b3b,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ35.fa
SZ38,LONG,Middle Ages,Hungary,F,412,604,HV0,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ38.fa
SZ40,LONG,Middle Ages,Hungary,F,412,604,T2,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ40.fa
SZ42,LONG,Middle Ages,Hungary,M,412,604,K2a6,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ42.fa
RISE487,BAIt,Bronze Age,Italy,M,-3483,-3107,H2a,45.2599983215332,10.380000114440918,
RISE489,BAIt,Bronze Age,Italy,M,-2908,-2578,X2c1,45.2599983215332,10.380000114440918,
Aes19,NESw,Neolithic,Switzerland,M,-3000,-2500,H1,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes19.fa
I1662,CAME,Copper Age,Iran,M,-4831,-4612,K1a12a,34.5,47.959999084472656,/static_md5/data/fasta/I1662.fa
SZ44,LONG,Middle Ages,Hungary,U,412,604,None,46.78821563720703,17.842775344848633,
I2534,NEBA,Neolithic,Romania,F,-6061,-5985,K1,44.02000045776367,25.399999618530273,/static_md5/data/fasta/I2534.fa
RISE555,BARu,Bronze Age,Russia,M,-2857,-2497,N1a1a-T152C,48.720001220703125,44.5,
LHSZ36,LONG,Middle Ages,Hungary,U,500,600,U4c2a,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ36.fa
I8145,MAIB,Middle Ages,Spain,M,1300,1500,H,37.14609909057617,-3.5913000106811523,/static_md5/data/fasta/I8145.fa
LHSZ37,LONG,Middle Ages,Hungary,U,500,600,H66a,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ37.fa
I2110,TRP,Neolithic,Ukraine,M,-3911,-3659,T2b,48.470001220703125,25.530000686645508,/static_md5/data/fasta/I2110.fa
SZ1,LONG,Middle Ages,Hungary,M,412,604,J1b,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ1.fa
I3807,MAIB,Middle Ages,Spain,M,1500,1600,U6a,36.95083236694336,-3.547222137451172,/static_md5/data/fasta/I3807.fa
SZ3,LONG,Middle Ages,Hungary,M,412,604,H18,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ3.fa
Aes2,NESw,Neolithic,Switzerland,F,-3011,-2893,H1,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes2.fa
SZ4,LONG,Middle Ages,Hungary,M,412,604,H1c9,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ4.fa
I1665,CAME,Copper Age,Iran,F,-3956,-3796,U7a,34.5,47.959999084472656,/static_md5/data/fasta/I1665.fa
Aes20,NESw,Neolithic,Switzerland,M,-2913,-2878,K2b1a,47.46541213989258,7.601690769195557,
ARS020,LBAMo,Bronze Age,Mongolia,U,-1285,-1020,None,49.65683364868164,99.72669219970703,
Bon004,NENE,Neolithic,Turkey,M,-8300,-7952,N1a1a1,37.75,32.86000061035156,
SZ5,LONG,Middle Ages,Hungary,M,412,604,J2b1,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ5.fa
I3151,TRP,Neolithic,Ukraine,M,-4000,-3600,U8b1b,48.470001220703125,25.530000686645508,/static_md5/data/fasta/I3151.fa
SZ11,LONG,Middle Ages,Hungary,M,412,604,K2a3a,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ11.fa
Tep002,NENE,Neolithic,Turkey,F,-6680,-6590,K1a12a,38.16999816894531,34.4900016784668,
I4110,NEUk,Neolithic,Ukraine,F,-3634,-3377,J2b1,48.90999984741211,33.7599983215332,/static_md5/data/fasta/I4110.fa
SZ36,LONG,Middle Ages,Hungary,M,412,604,U4c2a,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ36.fa
Tep004,NENE,Neolithic,Turkey,F,-6430,-6260,N1a1a1,38.16999816894531,34.4900016784668,
Aes21,NESw,Neolithic,Switzerland,M,-3000,-2500,U8b1b,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes21.fa
SZ43,LONG,Middle Ages,Hungary,M,412,604,H1e,46.78821563720703,17.842775344848633,
LHSZ38,LONG,Middle Ages,Hungary,U,500,600,HV0+195,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ38.fa
LHSZ39,LONG,Middle Ages,Hungary,U,500,600,H,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ39.fa
LHSZ40,LONG,Middle Ages,Hungary,U,500,600,T2,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ40.fa
GOK4,FBC,Neolithic,Sweden,M,-3050,-2750,None,58.17361068725586,13.407500267028809,/static_md5/data/fasta/GOK4.fa
LHSZ41,LONG,Middle Ages,Hungary,U,500,600,U4a,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ41.fa
I5876,HGE,Mesolithic,Ukraine,M,-7040,-6703,U5a2a,48.90999984741211,33.7599983215332,/static_md5/data/fasta/I5876.fa
LHSZ42,LONG,Middle Ages,Hungary,U,500,600,None,46.78821563720703,17.842775344848633,
LHSZ43,LONG,Middle Ages,Hungary,U,500,600,H1e,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ43.fa
GOK5,FBC,Neolithic,Sweden,F,-3280,-2890,None,58.17361068725586,13.407500267028809,/static_md5/data/fasta/GOK5.fa
SZ45,LONG,Middle Ages,Hungary,M,412,604,J1c,46.78821563720703,17.842775344848633,
Kudruküla2,MEBL,Mesolithic,Estonia,U,-3831,-3426,U4a,,,/static_md5/data/fasta/Kudruküla2.fa
I1670,CAME,Copper Age,Iran,F,-4839,-4617,U3a'c,34.5,47.959999084472656,/static_md5/data/fasta/I1670.fa
I1763,HGE,Mesolithic,Ukraine,M,-8280,-7967,U5b2,48.29999923706055,35.13999938964844,/static_md5/data/fasta/I1763.fa
Aes22,NESw,Neolithic,Switzerland,M,-2892,-2694,J2b1a2,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes22.fa
I2175,BABA,Bronze Age,Bulgaria,M,-3328,-3015,K1c1,43.060001373291016,26.979999542236328,/static_md5/data/fasta/I2175.fa
LHHEG71,LONG,Middle Ages,Hungary,U,500,600,None,47.619998931884766,16.80145263671875,
LHSZ44,LONG,Middle Ages,Hungary,U,500,600,H1a3b,46.78821563720703,17.842775344848633,/static_md5/data/fasta/LHSZ44.fa
LIFART72-40C,LONG,Middle Ages,Italy,U,570,700,None,45.49628829956055,9.749456405639648,
I1819,HGE,Mesolithic,Ukraine,M,-8825,-8561,U5b2,48.29999923706055,35.13999938964844,/static_md5/data/fasta/I1819.fa
LHHEG18,LONG,Middle Ages,Hungary,U,500,600,U5b1b1+@16192,47.619998931884766,16.80145263671875,/static_md5/data/fasta/LHHEG18.fa
Kudruküla3,MEBL,Mesolithic,Estonia,U,-3950,-1850,U2e1,,,/static_md5/data/fasta/Kudruküla3.fa
I3808,MAIB,Middle Ages,Spain,F,1500,1600,H1,36.95083236694336,-3.547222137451172,/static_md5/data/fasta/I3808.fa
LHHEG30,LONG,Middle Ages,Hungary,U,500,600,U8a1a2,47.619998931884766,16.80145263671875,/static_md5/data/fasta/LHHEG30.fa
GOK7,FBC,Neolithic,Sweden,F,-3050,-2750,None,58.17361068725586,13.407500267028809,/static_md5/data/fasta/GOK7.fa
LHHEG31B,LONG,Middle Ages,Hungary,U,500,600,None,47.619998931884766,16.80145263671875,
LHHEG60,LONG,Middle Ages,Hungary,U,500,600,U5a1b,47.619998931884766,16.80145263671875,/static_md5/data/fasta/LHHEG60.fa
LHHEG61,LONG,Middle Ages,Hungary,U,500,600,T,47.619998931884766,16.80145263671875,/static_md5/data/fasta/LHHEG61.fa
Naakamäe,MEBL,Mesolithic,Estonia,F,-2941,-2538,None,,,
I5079,CABA,Copper Age,Croatia,F,-3710,-3360,J1c2,45.439998626708984,17.559999465942383,/static_md5/data/fasta/I5079.fa
ARS024,LBAMo,Bronze Age,Mongolia,F,-1385,-1059,C4a1a1,49.65683364868164,99.72669219970703,
I7425,MAIB,Middle Ages,Spain,F,1500,1600,W6,36.95083236694336,-3.547222137451172,/static_md5/data/fasta/I7425.fa
Ardu1,CWC,Neolithic,Estonia,M,-2850,-2050,T2a1a,59.099998474121094,25.366666793823242,/static_md5/data/fasta/Ardu1.fa
I4112,NEUk,Neolithic,Ukraine,M,-5500,-4800,U5a2a,48.90999984741211,33.7599983215332,/static_md5/data/fasta/I4112.fa
Ardu2,CWC,Neolithic,Estonia,M,-2921,-2555,U5b2c,59.099998474121094,25.366666793823242,/static_md5/data/fasta/Ardu2.fa
LHHEG2,LONG,Middle Ages,Hungary,U,500,600,HV1a2,47.619998931884766,16.80145263671875,/static_md5/data/fasta/LHHEG2.fa
Aes23,NESw,Neolithic,Switzerland,M,-2881,-2676,J2b1a,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes23.fa
I5881,NEUk,Neolithic,Ukraine,M,-5218,-5059,U5a1b,48.90999984741211,33.7599983215332,/static_md5/data/fasta/I5881.fa
arm1,BACA,Bronze Age,Armenia,U,-3000,-2800,K3,40.869998931884766,43.75,/static_md5/data/fasta/arm1.fa
I1674,CAME,Copper Age,Iran,M,-3972,-3800,I1c,34.5,47.959999084472656,/static_md5/data/fasta/I1674.fa
AfontovaGora3,HGE,Mesolithic,Russia,F,-16480,-15480,R1b,56.02000045776367,92.87000274658203,
I1290,NEME,Neolithic,Iran,F,-8179,-7613,X1'2'3,34.45000076293945,48.119998931884766,/static_md5/data/fasta/I1290.fa
I5886,NEUk,Neolithic,Ukraine,M,-5314,-5220,U4a,48.90999984741211,33.7599983215332,/static_md5/data/fasta/I5886.fa
LHHEG3,LONG,Middle Ages,Hungary,U,500,600,H87,47.619998931884766,16.80145263671875,/static_md5/data/fasta/LHHEG3.fa
arm10,CLCA,Classical Age,Armenia,U,-719,-434,H13a1a2,40.720001220703125,43.81999969482422,/static_md5/data/fasta/arm10.fa
arm11,BACA,Bronze Age,Armenia,U,-1300,-1100,U3b,40.20000076293945,45.86000061035156,/static_md5/data/fasta/arm11.fa
I0785,CABA,Copper Age,Bulgaria,F,-4455,-4359,H7,42.22999954223633,24.260000228881836,/static_md5/data/fasta/I0785.fa
I5889,NEUk,Neolithic,Ukraine,F,-5310,-4785,U5a2a,48.90999984741211,33.7599983215332,/static_md5/data/fasta/I5889.fa
I4168,NEBA,Neolithic,Croatia,F,-4763,-4536,N1a1,45.7599983215332,18.56999969482422,/static_md5/data/fasta/I4168.fa
Aes24,NESw,Neolithic,Switzerland,M,-2912,-2877,K2b1a,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes24.fa
LICOL4,LONG,Middle Ages,Italy,U,570,800,None,45.078880310058594,7.566359996795654,
I3810,MAIB,Middle Ages,Spain,F,1500,1600,L2e1,36.95083236694336,-3.547222137451172,/static_md5/data/fasta/I3810.fa
LICOL23,LONG,Middle Ages,Italy,U,570,800,H2+152,45.078880310058594,7.566359996795654,/static_md5/data/fasta/LICOL23.fa
I1944,NEME,Neolithic,Iran,F,-8000,-7700,R2+13500,34.45000076293945,48.119998931884766,/static_md5/data/fasta/I1944.fa
I1945,NEME,Neolithic,Iran,M,-8000,-7700,J1,34.45000076293945,48.119998931884766,/static_md5/data/fasta/I1945.fa
LICOL24,LONG,Middle Ages,Italy,U,570,800,None,45.078880310058594,7.566359996795654,
Aes25,NESw,Neolithic,Switzerland,M,-2864,-2501,X2b+226,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes25.fa
LICOL30,LONG,Middle Ages,Italy,U,570,800,I1b,45.078880310058594,7.566359996795654,/static_md5/data/fasta/LICOL30.fa
LICOL25,LONG,Middle Ages,Italy,U,570,800,H,45.078880310058594,7.566359996795654,/static_md5/data/fasta/LICOL25.fa
I0706,NEBA,Neolithic,Bulgaria,M,-6022,-5887,K1a4b,43.15999984741211,25.8799991607666,/static_md5/data/fasta/I0706.fa
I7423,MAIB,Middle Ages,Spain,M,1500,1600,H20c,36.95083236694336,-3.547222137451172,/static_md5/data/fasta/I7423.fa
I3712,NEUk,Neolithic,Ukraine,M,-5507,-5376,U4b1a,47.95000076293945,35.38999938964844,/static_md5/data/fasta/I3712.fa
arm15,BACA,Bronze Age,Armenia,U,-1400,-1200,H15a1a1,40.150001525878906,45.25,/static_md5/data/fasta/arm15.fa
NLHFON444,MAHu,Middle Ages,Hungary,U,500,600,H7,46.745601654052734,17.5508975982666,
Aes3,NESw,Neolithic,Switzerland,F,-3078,-2908,H1,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes3.fa
I3714,NEUk,Neolithic,Ukraine,M,-5500,-4800,U4d,47.95000076293945,35.38999938964844,/static_md5/data/fasta/I3714.fa
arm16,BACA,Bronze Age,Armenia,U,-1400,-1200,K1a12a,40.150001525878906,45.25,/static_md5/data/fasta/arm16.fa
I3716,NEUk,Neolithic,Ukraine,M,-5469,-5328,U5b2a1a,47.95000076293945,35.38999938964844,/static_md5/data/fasta/I3716.fa
LICOL31,LONG,Middle Ages,Italy,U,570,800,H,45.078880310058594,7.566359996795654,/static_md5/data/fasta/LICOL31.fa
Aes4,NESw,Neolithic,Switzerland,M,-3094,-2926,H3,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes4.fa
I7426,MAIB,Middle Ages,Spain,M,1500,1600,H,36.95083236694336,-3.547222137451172,/static_md5/data/fasta/I7426.fa
I5870,NEUk,Neolithic,Ukraine,M,-5475,-5344,U4b1b1,47.95000076293945,35.38999938964844,/static_md5/data/fasta/I5870.fa
LICOL36,LONG,Middle Ages,Italy,U,570,800,X2b+226,45.078880310058594,7.566359996795654,/static_md5/data/fasta/LICOL36.fa
Aes5,NESw,Neolithic,Switzerland,F,-3017,-2902,J1c3,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes5.fa
I1951,NEME,Neolithic,Iran,F,-8202,-7681,HV,34.45000076293945,48.11600112915039,/static_md5/data/fasta/I1951.fa
NLHFON468,MAHu,Middle Ages,Hungary,U,500,600,J2a1a1a,46.745601654052734,17.5508975982666,
arm18,BACA,Bronze Age,Armenia,U,-1400,-1200,H15a1a1,40.150001525878906,45.25,/static_md5/data/fasta/arm18.fa
Theo5,HGS,Mesolithic,Greece,U,-7605,-7529,K1c,39.682491302490234,21.681909561157227,/static_md5/data/fasta/Theo5.fa
I4918,NEBA,Neolithic,Serbia,F,-6000,-5300,K1a4a1,44.4900016784668,21.079999923706055,/static_md5/data/fasta/I4918.fa
I5872,NEUk,Neolithic,Ukraine,M,-5489,-5375,U5a2a,47.95000076293945,35.38999938964844,/static_md5/data/fasta/I5872.fa
LICOL38,LONG,Middle Ages,Italy,U,570,800,X2,45.078880310058594,7.566359996795654,/static_md5/data/fasta/LICOL38.fa
Aes6,NESw,Neolithic,Switzerland,M,-2905,-2759,H5,47.46541213989258,7.601690769195557,/static_md5/data/fasta/Aes6.fa
I3433,NEBA,Neolithic,Croatia,F,-5976,-5751,H1,43.59000015258789,16.649999618530273,/static_md5/data/fasta/I3433.fa
I10865,CLIB,Classical Age,Spain,M,100,200,U5a1a1,42.13330078125,3.108299970626831,/static_md5/data/fasta/I10865.fa
I5873,NEUk,Neolithic,Ukraine,F,-5469,-5322,U4b,47.95000076293945,35.38999938964844,/static_md5/data/fasta/I5873.fa
arm19,BACA,Bronze Age,Armenia,U,-1400,-1200,K1a1b1e,40.150001525878906,45.25,/static_md5/data/fasta/arm19.fa
I5957,NEUk,Neolithic,Ukraine,M,-6500,-4000,T2,47.95000076293945,35.38999938964844,/static_md5/data/fasta/I5957.fa
LICOL40,LONG,Middle Ages,Italy,U,570,800,None,45.078880310058594,7.566359996795654,
arm20,BACA,Bronze Age,Armenia,U,-1383,-1215,H8a1,40.150001525878906,45.25,/static_md5/data/fasta/arm20.fa
LICOL47,LONG,Middle Ages,Italy,U,570,800,H11a,45.078880310058594,7.566359996795654,/static_md5/data/fasta/LICOL47.fa
I0861,NAT,Epipaleolithic,Israel,M,-11840,-9760,JT,32.650001525878906,35.06700134277344,/static_md5/data/fasta/I0861.fa
I1069,NAT,Epipaleolithic,Israel,M,-11840,-9760,HV,32.650001525878906,35.06700134277344,/static_md5/data/fasta/I1069.fa
