name,group,epoch,country,sex,year_from,year_to,haplogroup,fasta_url
I0359,SRU,Bronze Age,Russia,F,-1850,-1200,U5a2a1,/static_md5/data/fasta/I0359.fa
I4629,CWC,Neolithic,Latvia,F,-3089,-2676,U5a1b,/static_md5/data/fasta/I4629.fa
JK2137,CLNE,Classical Age,Egypt,M,-164,-60,J2a2b,
I1388,BBC,Copper Age,France,M,-2455,-2134,H,/static_md5/data/fasta/I1388.fa
poz232,CWC,Neolithic,Poland,U,-3025,-2898,U5a1b,/static_md5/data/fasta/poz232.fa
I4435,NEBL,Neolithic,Latvia,F,-4146,-3960,U4a1,/static_md5/data/fasta/I4435.fa
I0231,YAM,Bronze Age,Russia,M,-2921,-2762,U4a1a or U4a1d,/static_md5/data/fasta/I0231.fa
I4436,HGE,Mesolithic,Latvia,M,-4260,-4050,U4a1,/static_md5/data/fasta/I4436.fa
I3874,BBC,Copper Age,France,F,-2200,-2035,T2b3,/static_md5/data/fasta/I3874.fa
I0361,SRU,Bronze Age,Russia,M,-1850,-1200,H5b,/static_md5/data/fasta/I0361.fa
I3529,BBC,Copper Age,Hungary,F,-2500,-2200,I3a,/static_md5/data/fasta/I3529.fa
I4437,HGE,Mesolithic,Latvia,F,-4329,-4067,U5a1d2,/static_md5/data/fasta/I4437.fa
20810,NENE,Neolithic,Turkey,U,-6450,-6380,W1c,/static_md5/data/fasta/20810.fa
19727,NENE,Neolithic,Turkey,M,-6450,-6380,K,/static_md5/data/fasta/19727.fa
I0424,SRU,Bronze Age,Russia,M,-1850,-1600,T2b4,/static_md5/data/fasta/I0424.fa
I4627,NEBL,Neolithic,Latvia,M,-4251,-3976,U4a1,/static_md5/data/fasta/I4627.fa
I5070,LBK,Neolithic,Austria,M,-5500,-4775,K1a1a,/static_md5/data/fasta/I5070.fa
I5204,LBK,Neolithic,Austria,M,-5500,-4500,J1c2,/static_md5/data/fasta/I5204.fa
I4075,BBC,Copper Age,The Netherlands,F,-2118,-1937,H5a1,/static_md5/data/fasta/I4075.fa
JK2139,CLNE,Classical Age,Egypt,U,54,124,K1a,
I5206,LBK,Neolithic,Austria,F,-5500,-4500,T2b,/static_md5/data/fasta/I5206.fa
I5205,LBK,Neolithic,Austria,F,-5500,-4500,H,/static_md5/data/fasta/I5205.fa
I4930,BBC,Copper Age,Italy,F,-2500,-1900,H1e,/static_md5/data/fasta/I4930.fa
JK2141,CLNE,Classical Age,Egypt,U,-358,-204,J2a2e,
20832,NENE,Neolithic,Turkey,F,-6450,-6380,H+73,/static_md5/data/fasta/20832.fa
I5527,BBC,Copper Age,Germany,F,-2500,-2000,K2b1a1,/static_md5/data/fasta/I5527.fa
I0423,SRU,Bronze Age,Russia,M,-1850,-1200,J2b1a2a,/static_md5/data/fasta/I0423.fa
20351,NENE,Neolithic,Turkey,U,-6450,-6380,U5b2,/static_md5/data/fasta/20351.fa
I5015,BBC,Copper Age,Hungary,F,-2466,-2210,H1aj,/static_md5/data/fasta/I5015.fa
20374,NENE,Neolithic,Turkey,U,-6450,-6380,X2b4,/static_md5/data/fasta/20374.fa
I0354,SRU,Bronze Age,Russia,F,-2014,-1692,U5a1,/static_md5/data/fasta/I0354.fa
I5836,BBC,Copper Age,Germany,F,-2500,-2000,H1b1+16362,/static_md5/data/fasta/I5836.fa
20036,NENE,Neolithic,Turkey,U,-6450,-6380,U3b,/static_md5/data/fasta/20036.fa
I6542,BBC,Copper Age,Spain,M,-2500,-1750,U5b1i,/static_md5/data/fasta/I6542.fa
JK2142,CLNE,Classical Age,Egypt,F,-382,-234,U6a,
I6472,BBC,Copper Age,Spain,M,-2500,-2000,HV0b,/static_md5/data/fasta/I6472.fa
I6587,BBC,Copper Age,Spain,M,-2500,-2000,K1a1b1,/static_md5/data/fasta/I6587.fa
19159,NENE,Neolithic,Turkey,U,-6450,-6380,N,/static_md5/data/fasta/19159.fa
I0174,LBK,Neolithic,Hungary,M,-5702,-5536,N1a1a1,/static_md5/data/fasta/I0174.fa
I6589,BBC,Copper Age,Spain,M,-2500,-2000,K1a1b1,/static_md5/data/fasta/I6589.fa
21981,NENE,Neolithic,Turkey,M,-6450,-6380,K1a17,/static_md5/data/fasta/21981.fa
I0453,CAIB,Copper Age,Spain,M,-2458,-2147,V,/static_md5/data/fasta/I0453.fa
20850,NENE,Neolithic,Turkey,M,-6450,-6380,H,/static_md5/data/fasta/20850.fa
JK2150,CLNE,Classical Age,Egypt,F,-759,-551,K1a4,
RISE1160,GAC,Neolithic,Poland,M,-2880,-2776,T2b,/static_md5/data/fasta/RISE1160.fa
I0115,UNC,Bronze Age,Germany,F,-1954,-1760,U5a1i,/static_md5/data/fasta/I0115.fa
I0116,UNC,Bronze Age,Germany,M,-2134,-1939,W3a1,/static_md5/data/fasta/I0116.fa
I7251,BBC,Copper Age,Czech Republic,M,-2500,-2200,U2e1,/static_md5/data/fasta/I7251.fa
JK2153,CLNE,Classical Age,Egypt,M,-43,15,R0a1a,
RISE1161,GAC,Neolithic,Poland,F,-2880,-2776,H27+16093,/static_md5/data/fasta/RISE1161.fa
I2458,BABI,Bronze Age,Great Britain,F,-1492,-1287,U5b3,/static_md5/data/fasta/I2458.fa
RISE1163,GAC,Neolithic,Poland,M,-2880,-2776,HV0a,/static_md5/data/fasta/RISE1163.fa
RISE1164,GAC,Neolithic,Poland,F,-2880,-2776,K1a1b1e,/static_md5/data/fasta/RISE1164.fa
I2600,BABI,Bronze Age,Great Britain,F,-2133,-1937,U5b1+16189,/static_md5/data/fasta/I2600.fa
RISE1165,GAC,Neolithic,Poland,M,-2880,-2776,HV16,/static_md5/data/fasta/RISE1165.fa
I0117,UNC,Bronze Age,Germany,F,-2272,-2039,I3a,/static_md5/data/fasta/I0117.fa
RISE1168,GAC,Neolithic,Poland,M,-2880,-2776,HV0a,/static_md5/data/fasta/RISE1168.fa
RISE1169,GAC,Neolithic,Poland,M,-2880,-2776,HV0a,/static_md5/data/fasta/RISE1169.fa
I2610,BABI,Bronze Age,Great Britain,F,-1935,-1745,U2e1b,/static_md5/data/fasta/I2610.fa
I7281,BBC,Copper Age,Czech Republic,F,-2500,-2200,H5a1g,/static_md5/data/fasta/I7281.fa
I4895,BBC,Copper Age,Czech Republic,M,-2273,-2047,H1+16189,/static_md5/data/fasta/I4895.fa
JK2155,CLNE,Classical Age,Egypt,M,386,426,T,
I0164,UNC,Bronze Age,Germany,F,-2023,-1894,U5b2a1b,/static_md5/data/fasta/I0164.fa
I3255,BBC,Bronze Age,Great Britain,F,-2135,-1949,T2b,/static_md5/data/fasta/I3255.fa
RISE1173,GAC,Neolithic,Poland,M,-2880,-2776,HV0a,/static_md5/data/fasta/RISE1173.fa
COV20126,BAIB,Bronze Age,Spain,M,-1746,-1627,L2a1,/static_md5/data/fasta/COV20126.fa
JK2158,CLNE,Classical Age,Egypt,U,261,382,X1c,
RISE586,UNC,Bronze Age,Czech Republic,F,-2300,-1800,K1b1a,/static_md5/data/fasta/RISE586.fa
COV20125,BAIB,Bronze Age,Spain,U,-1886,-1702,U2e1,/static_md5/data/fasta/COV20125.fa
I3256,BBC,Bronze Age,Great Britain,M,-2203,-2029,T2b,/static_md5/data/fasta/I3256.fa
RISE109,UNC,Bronze Age,Poland,F,-1954,-1772,U4,/static_md5/data/fasta/RISE109.fa
I2453,BBC,Bronze Age,Great Britain,M,-2288,-2040,K2a,/static_md5/data/fasta/I2453.fa
I3132,BABI,Bronze Age,Great Britain,M,-2118,-1887,T2a1b1a,/static_md5/data/fasta/I3132.fa
I4949,NEBI,Neolithic,Great Britain,M,-3629,-3376,T2b,/static_md5/data/fasta/I4949.fa
LU339,CAIB,Copper Age,Spain,F,-3007,-2871,H,/static_md5/data/fasta/LU339.fa
JK2165,CLNE,Classical Age,Egypt,F,-364,-211,W3a1,
LU657,CAIB,Copper Age,Spain,U,-3500,-1700,U5b1,/static_md5/data/fasta/LU657.fa
LD1174,CAIB,Copper Age,Portugal,F,-2577,-2456,U5b2,/static_md5/data/fasta/LD1174.fa
JK2169,CLNE,Classical Age,Egypt,F,-355,-204,W8,
I6601,CAIB,Copper Age,Portugal,M,-2800,-2600,H1e2,/static_md5/data/fasta/I6601.fa
I6680,BABI,Bronze Age,Great Britain,M,-1876,-1625,H1+16189,/static_md5/data/fasta/I6680.fa
LD903,BAIB,Bronze Age,Portugal,U,-2050,-1881,U3a1,/static_md5/data/fasta/LD903.fa
I7568,BABI,Bronze Age,Great Britain,F,-1600,-1300,W1+119,/static_md5/data/fasta/I7568.fa
I7573,BABI,Bronze Age,Great Britain,F,-1642,-1507,H1,/static_md5/data/fasta/I7573.fa
Val05,NEIB,Neolithic,Spain,U,-3480,-3030,H1ay,/static_md5/data/fasta/Val05.fa
JK2870,CLNE,Classical Age,Egypt,M,-899,-841,R0a,
I7578,BABI,Bronze Age,Great Britain,F,-1225,-1013,U5a2c,/static_md5/data/fasta/I7578.fa
Iboussieres31-2,HGW,Epipaleolithic,France,M,-10090,-9460,U5b1,/static_md5/data/fasta/Iboussieres31-2.fa
Falkenstein,HGW,Mesolithic,Germany,M,-7460,-7040,U5a2c,/static_md5/data/fasta/Falkenstein.fa
Val3.99,BAIB,Bronze Age,Spain,U,-1650,-1430,H3,/static_md5/data/fasta/Val3.99.fa
Val107,BAIB,Bronze Age,Spain,U,-1650,-1430,H1bm,/static_md5/data/fasta/Val107.fa
I0370,YAM,Bronze Age,Russia,M,-3300,-2700,H13a1a1,/static_md5/data/fasta/I0370.fa
Val145,BAIB,Bronze Age,Spain,U,-1650,-1430,H1bm,/static_md5/data/fasta/Val145.fa
JK2872,CLNE,Classical Age,Egypt,M,81,132,HV1a2a,
JK2874,CLNE,Classical Age,Egypt,U,-151,-48,U,
I0163,LDN,Neolithic,Germany,U,-4582,-4407,H5b,/static_md5/data/fasta/I0163.fa
Val146,BAIB,Bronze Age,Spain,U,-1650,-1430,H1bm,/static_md5/data/fasta/Val146.fa
I6775,BBC,Bronze Age,Great Britain,M,-2400,-2000,H1,/static_md5/data/fasta/I6775.fa
Eiros1,BAIB,Bronze Age,Spain,U,-1499,-1310,V,/static_md5/data/fasta/Eiros1.fa
I0162,LDN,Neolithic,Germany,U,-4625,-4250,H16a'c'd,/static_md5/data/fasta/I0162.fa
Eiros2,NEIB,Neolithic,Spain,U,-3636,-3381,U5b3,/static_md5/data/fasta/Eiros2.fa
Rebolal,CAIB,Copper Age,Spain,U,-3500,-3181,K2b1,/static_md5/data/fasta/Rebolal.fa
I0557,BAC,Neolithic,Germany,U,-3950,-3400,U5b2a2,/static_md5/data/fasta/I0557.fa
Pxevi,CAIB,Copper Age,Spain,U,-3354,-3090,J2a1,/static_md5/data/fasta/Pxevi.fa
I0552,SMC,Neolithic,Germany,U,-3400,-3025,H5,/static_md5/data/fasta/I0552.fa
I0558,BAC,Neolithic,Germany,U,-3700,-3620,None,/static_md5/data/fasta/I0558.fa
I0800,SMC,Neolithic,Germany,U,-3334,-3262,H3,/static_md5/data/fasta/I0800.fa
Pv517,CAIB,Copper Age,Spain,U,-3354,-3090,K2b1,/static_md5/data/fasta/Pv517.fa
JK2875,CLNE,Classical Age,Egypt,U,340,395,N,
I0798,SCG,Neolithic,Germany,U,-4172,-4089,H10e'f'g,/static_md5/data/fasta/I0798.fa
DA2,IASI,Iron Age,Russia,M,-898,-835,N1a1a1a1,/static_md5/data/fasta/DA2.fa
JK2878,CLNE,Classical Age,Egypt,M,-344,-126,T1a7,
I0802,SMC,Neolithic,Germany,U,-3400,-3025,H3,/static_md5/data/fasta/I0802.fa
I0016,HGE,Mesolithic,Sweden,U,-5898,-5531,U5a2,/static_md5/data/fasta/I0016.fa
DA3,IASI,Iron Age,Russia,F,-900,-600,N9a9,/static_md5/data/fasta/DA3.fa
I0428,YAM,Bronze Age,Russia,U,-3090,-2910,W6c,/static_md5/data/fasta/I0428.fa
I0027,LBK,Neolithic,Germany,U,-5500,-4800,H40,/static_md5/data/fasta/I0027.fa
I2450,BBC,Bronze Age,Great Britain,F,-2461,-2146,K1a1b1g,/static_md5/data/fasta/I2450.fa
I2416,BBC,Bronze Age,Great Britain,M,-2455,-2151,K1b1a1,/static_md5/data/fasta/I2416.fa
I6777,BBC,Bronze Age,Great Britain,M,-2500,-1900,U4b1b2,/static_md5/data/fasta/I6777.fa
I0023,LBK,Neolithic,Germany,U,-5500,-4800,H,/static_md5/data/fasta/I0023.fa
JK2880,CLNE,Classical Age,Egypt,M,-770,-567,T1a2,
I6778,BBC,Bronze Age,Great Britain,F,-2500,-1900,K1a26,/static_md5/data/fasta/I6778.fa
I1767,BBC,Bronze Age,Great Britain,M,-2200,-1979,U5a1a1,/static_md5/data/fasta/I1767.fa
I0019,LBK,Neolithic,Germany,U,-5500,-4800,HV6'17,/static_md5/data/fasta/I0019.fa
I0020,LBK,Neolithic,Germany,U,-5500,-4800,T2e,/static_md5/data/fasta/I0020.fa
DA4,IASI,Iron Age,Russia,M,-900,-600,H5a1+152,/static_md5/data/fasta/DA4.fa
DA5,IASI,Iron Age,Russia,M,-900,-600,W1c,/static_md5/data/fasta/DA5.fa
I2566,BBC,Bronze Age,Great Britain,M,-2204,-2035,K1b1a1,/static_md5/data/fasta/I2566.fa
I2598,BBC,Bronze Age,Great Britain,M,-2135,-1953,H,/static_md5/data/fasta/I2598.fa
JK2884,CLNE,Classical Age,Egypt,U,-158,-54,T1a5,
DA7,IASI,Iron Age,Russia,M,-900,-600,A8a1,/static_md5/data/fasta/DA7.fa
I2417,BBC,Bronze Age,Great Britain,M,-2500,-2140,J1c,/static_md5/data/fasta/I2417.fa
DA8,IASI,Iron Age,Russia,F,-900,-600,U2e1h,/static_md5/data/fasta/DA8.fa
DA9,IASI,Iron Age,Russia,F,-900,-600,F1b1b,/static_md5/data/fasta/DA9.fa
I5379,BBC,Bronze Age,Great Britain,M,-2469,-2296,HV0+195,/static_md5/data/fasta/I5379.fa
DA11,IAST,Iron Age,Kazakhstan,F,-766,-729,F1b1+@152,/static_md5/data/fasta/DA11.fa
JK2885,CLNE,Classical Age,Egypt,U,-1304,-1136,R2'JT,
DA10,IAST,Iron Age,Kazakhstan,F,-600,-400,C4a1a,/static_md5/data/fasta/DA10.fa
DA13,IAST,Iron Age,Kazakhstan,M,-752,-682,A+152+16362+16189,/static_md5/data/fasta/DA13.fa
I6679,BBC,Bronze Age,Great Britain,M,-2124,-1890,J1c1b1,/static_md5/data/fasta/I6679.fa
JK2887,CLNE,Classical Age,Egypt,M,-1388,-1311,J2a1a1,
JK2888,CLNE,Classical Age,Egypt,U,-97,-2,U6a2,
I5513,BBC,Bronze Age,Great Britain,M,-2500,-1800,V,/static_md5/data/fasta/I5513.fa
DA14,IAST,Iron Age,Kazakhstan,F,-753,-681,H101,/static_md5/data/fasta/DA14.fa
DA16,IAST,Iron Age,Kazakhstan,M,-750,-683,U2e1'2'3,/static_md5/data/fasta/DA16.fa
I5382,BBC,Bronze Age,Great Britain,M,-2278,-1981,T2b,/static_md5/data/fasta/I5382.fa
I2443,BBC,Bronze Age,Great Britain,F,-2284,-2028,T2c1d+152,/static_md5/data/fasta/I2443.fa
I2445,BBC,Bronze Age,Great Britain,M,-2396,-1929,X2b6,/static_md5/data/fasta/I2445.fa
I2446,BBC,Bronze Age,Great Britain,F,-2455,-2139,K1b1a1,/static_md5/data/fasta/I2446.fa
JK2890,CLNE,Classical Age,Egypt,U,-794,-671,I,
I5471,BBC,Bronze Age,Great Britain,F,-2266,-2025,H1c3a,/static_md5/data/fasta/I5471.fa
DA20,IAST,Iron Age,Kazakhstan,M,-357,-342,C4a1a+195,/static_md5/data/fasta/DA20.fa
DA23,IAST,Middle Ages,Kazakhstan,M,1045,1095,F1b1b,/static_md5/data/fasta/DA23.fa
I7270,BBC,Copper Age,Czech Republic,F,-2500,-2200,K1a2c,/static_md5/data/fasta/I7270.fa
I4896,BBC,Copper Age,Czech Republic,F,-2288,-2142,U5a2+16294,/static_md5/data/fasta/I4896.fa
DA26,IAST,Iron Age,Kazakhstan,F,-400,-100,U4a2,/static_md5/data/fasta/DA26.fa
DA27,IAST,Iron Age,Kazakhstan,M,349,368,C4b1,/static_md5/data/fasta/DA27.fa
I7276,BBC,Copper Age,Czech Republic,M,-2500,-2200,H5b,/static_md5/data/fasta/I7276.fa
JK2893,CLNE,Classical Age,Egypt,U,-797,-771,H5,
I4945,BBC,Copper Age,Czech Republic,F,-2291,-2144,H4a1c,/static_md5/data/fasta/I4945.fa
JK2895,CLNE,Classical Age,Egypt,M,25,111,K 16T,
I7278,BBC,Copper Age,Czech Republic,M,-2500,-2200,U4a2,/static_md5/data/fasta/I7278.fa
I5666,BBC,Copper Age,Czech Republic,M,-2500,-1900,U4a2c,/static_md5/data/fasta/I5666.fa
DA28,IAST,Middle Ages,Kazakhstan,M,1200,1400,D4m2,/static_md5/data/fasta/DA28.fa
DA29,IAST,Middle Ages,Kazakhstan,M,1200,1400,I1b,/static_md5/data/fasta/DA29.fa
I5514,BBC,Copper Age,Czech Republic,M,-2500,-2000,T2b+152,/static_md5/data/fasta/I5514.fa
DA30,IAST,Iron Age,Kazakhstan,M,-47,24,U4a2,/static_md5/data/fasta/DA30.fa
JK2902,CLNE,Classical Age,Egypt,U,-902,-842,I,
JK2903,CLNE,Classical Age,Egypt,U,-87,2,U5a,
I4885,BBC,Copper Age,Czech Republic,M,-2289,-2143,U5a1i,/static_md5/data/fasta/I4885.fa
DA31,IACA,Iron Age,Armenia,M,-1500,-700,HV0a,/static_md5/data/fasta/DA31.fa
I4886,BBC,Copper Age,Czech Republic,M,-2205,-2042,H6a,/static_md5/data/fasta/I4886.fa
I7282,BBC,Copper Age,Czech Republic,M,-2500,-2200,K1a3a3,/static_md5/data/fasta/I7282.fa
I7288,BBC,Copper Age,Czech Republic,M,-2500,-2200,H1m,/static_md5/data/fasta/I7288.fa
I4888,BBC,Copper Age,Czech Republic,M,-2190,-2029,K1a2c,/static_md5/data/fasta/I4888.fa
DA35,IACA,Iron Age,Armenia,F,-1390,-1337,J1b1a1+146,/static_md5/data/fasta/DA35.fa
I7289,BBC,Copper Age,Czech Republic,M,-2500,-2200,U8b1b1,/static_md5/data/fasta/I7289.fa
I4890,BBC,Copper Age,Czech Republic,M,-2500,-2000,H,/static_md5/data/fasta/I4890.fa
I4891,BBC,Copper Age,Czech Republic,M,-2281,-2062,J2a1a2,/static_md5/data/fasta/I4891.fa
I1382,BBC,Copper Age,France,M,-2434,-2135,U5a2c3a,/static_md5/data/fasta/I1382.fa
JK2907,CLNE,Classical Age,Egypt,M,26,84,HV1a'b'c,
I1389,BBC,Copper Age,France,M,-2468,-2278,X2b4a,/static_md5/data/fasta/I1389.fa
I4887,BBC,Copper Age,Czech Republic,M,-2201,-2039,K1a2c,/static_md5/data/fasta/I4887.fa
DA39,IAMo,Iron Age,Mongolia,M,-49,53,N9a2a,/static_md5/data/fasta/DA39.fa
I7205,BBC,Copper Age,Czech Republic,M,-2500,-2200,H10+(16093),/static_md5/data/fasta/I7205.fa
DA41,IAMo,Iron Age,Mongolia,M,-347,-319,G3a3,/static_md5/data/fasta/DA41.fa
I7210,BBC,Copper Age,Czech Republic,M,-2500,-2200,H6a1b4,/static_md5/data/fasta/I7210.fa
DA43,IAMo,Iron Age,Mongolia,M,-300,-100,D4a6,/static_md5/data/fasta/DA43.fa
JK2913,CLNE,Classical Age,Egypt,U,-895,-834,X1,
I7287,BBC,Copper Age,Czech Republic,M,-2500,-2200,K1a4a1,/static_md5/data/fasta/I7287.fa
DA45,IAMo,Iron Age,Mongolia,M,-156,-134,D4b2b2b,/static_md5/data/fasta/DA45.fa
JK2914,CLNE,Classical Age,Egypt,U,-510,-408,T2,
JK2916,CLNE,Classical Age,Egypt,U,-1111,-998,R0,
I7214,BBC,Copper Age,Czech Republic,F,-2500,-2200,U8b1b1,/static_md5/data/fasta/I7214.fa
I7290,BBC,Copper Age,Czech Republic,F,-2500,-2200,V3,/static_md5/data/fasta/I7290.fa
I7283,BBC,Copper Age,Czech Republic,F,-2500,-2200,K1a3a3,/static_md5/data/fasta/I7283.fa
I6468,BBC,Copper Age,Czech Republic,F,-2500,-1900,K2b1,/static_md5/data/fasta/I6468.fa
DA48,IAKa,Iron Age,Kazakhstan,M,-550,-50,H4d,/static_md5/data/fasta/DA48.fa
I5024,BBC,Copper Age,Czech Republic,M,-2278,-2032,H3,/static_md5/data/fasta/I5024.fa
I5025,BBC,Copper Age,Czech Republic,F,-2500,-1900,U5b2c,/static_md5/data/fasta/I5025.fa
DA49,IAKa,Iron Age,Kazakhstan,M,-356,-285,T2a1,/static_md5/data/fasta/DA49.fa
JK2919,CLNE,Classical Age,Egypt,U,-790,-671,J2a2c,
DA51,IAKa,Iron Age,Kazakhstan,M,-361,-349,H2a1,/static_md5/data/fasta/DA51.fa
I1392,BBC,Copper Age,France,F,-2833,-2475,H1+152,/static_md5/data/fasta/I1392.fa
JK2921,CLNE,Classical Age,Egypt,M,35,120,R0a1,
DA52,IAKa,Iron Age,Kazakhstan,M,403,434,G2a1d2,/static_md5/data/fasta/DA52.fa
I3590,BBC,Copper Age,Germany,F,-2335,-2140,H1,/static_md5/data/fasta/I3590.fa
I3601,BBC,Copper Age,Germany,F,-2300,-2150,H10e,/static_md5/data/fasta/I3601.fa
I3588,BBC,Copper Age,Germany,M,-2300,-2150,H1e1a,/static_md5/data/fasta/I3588.fa
I3594,BBC,Copper Age,Germany,F,-2300,-2150,T2f,/static_md5/data/fasta/I3594.fa
I4248,BBC,Copper Age,Germany,M,-2500,-2000,T2b+152,/static_md5/data/fasta/I4248.fa
I3602,BBC,Copper Age,Germany,F,-2300,-2150,I3a,/static_md5/data/fasta/I3602.fa
I3600,BBC,Copper Age,Germany,F,-2300,-2150,U5b3,/static_md5/data/fasta/I3600.fa
JK2922,CLNE,Classical Age,Egypt,U,-352,-200,R,
DA54,IAKa,Iron Age,Kazakhstan,M,265,271,C4+152+16093,/static_md5/data/fasta/DA54.fa
I3597,BBC,Copper Age,Germany,M,-2300,-2150,T2f,/static_md5/data/fasta/I3597.fa
JK2951,CLNE,Classical Age,Egypt,U,-344,-169,U8b1b1,
DA56,IAKa,Iron Age,Kazakhstan,M,-159,-132,HV6,/static_md5/data/fasta/DA56.fa
JK2952,CLNE,Classical Age,Egypt,U,-790,-603,J2a2c,
I5520,BBC,Copper Age,Germany,F,-2500,-2000,K1b2a,/static_md5/data/fasta/I5520.fa
JK2953,CLNE,Classical Age,Egypt,F,-37,48,M1a1,
I5521,BBC,Copper Age,Germany,F,-2500,-2000,J1b1a1,/static_md5/data/fasta/I5521.fa
I5659,BBC,Copper Age,Germany,M,-2500,-2000,K1a4b,/static_md5/data/fasta/I5659.fa
I5522,BBC,Copper Age,Germany,F,-2500,-2000,J1b1a1,/static_md5/data/fasta/I5522.fa
DA57,IAKa,Iron Age,Kazakhstan,M,-169,-90,D4j8,/static_md5/data/fasta/DA57.fa
JK2955,CLNE,Classical Age,Egypt,U,-391,-260,L3,
I5017,BBC,Copper Age,Germany,F,-2460,-2206,H46,/static_md5/data/fasta/I5017.fa
JK2958,CLNE,Classical Age,Egypt,U,27,83,I,
DA58,IAKa,Iron Age,Kazakhstan,M,-166,-89,W1c,/static_md5/data/fasta/DA58.fa
JK2960,CLNE,Classical Age,Egypt,U,-44,16,N1'5,
E09568_d,BBC,Copper Age,Germany,M,-2460,-2210,U5b2b,
E09614_d,BBC,Copper Age,Germany,F,-2270,-2045,J1c3,
JK2972,CLNE,Classical Age,Egypt,U,-156,-53,T1a5,
I4249,BBC,Copper Age,Germany,F,-2500,-2000,H5a1,/static_md5/data/fasta/I4249.fa
I4250,BBC,Copper Age,Germany,F,-2433,-2149,U5a1a2b,/static_md5/data/fasta/I4250.fa
DA59,IAKa,Iron Age,Kazakhstan,M,-349,-313,D4j8,/static_md5/data/fasta/DA59.fa
DA385,IAKa,Iron Age,Kazakhstan,M,397,570,H13a2a,/static_md5/data/fasta/DA385.fa
I5833,BBC,Copper Age,Germany,M,-2500,-2000,J1c,/static_md5/data/fasta/I5833.fa
DA66,IAKa,Iron Age,Kazakhstan,F,430,492,H6b2,/static_md5/data/fasta/DA66.fa
DA65,IAKa,Iron Age,Kazakhstan,M,382,433,N9a9,/static_md5/data/fasta/DA65.fa
JK2973,CLNE,Classical Age,Egypt,U,-347,-168,U6a3,
I5655,BBC,Copper Age,Germany,F,-2500,-2000,H5a1,/static_md5/data/fasta/I5655.fa
DA68,IAKa,Iron Age,Kazakhstan,F,557,615,M11a,/static_md5/data/fasta/DA68.fa
DA69,IAKa,Iron Age,Kazakhstan,F,349,368,U5b2a1a2,/static_md5/data/fasta/DA69.fa
DA70,IAKa,Iron Age,Kazakhstan,F,60,143,C4a1a+195,/static_md5/data/fasta/DA70.fa
I6591,BBC,Copper Age,Germany,F,-2500,-2000,U5b2c,/static_md5/data/fasta/I6591.fa
JK2975,CLNE,Classical Age,Egypt,U,-43,45,R,
DA72,IAKa,Iron Age,Kazakhstan,F,264,274,M10a1+16129,/static_md5/data/fasta/DA72.fa
JK2978,CLNE,Classical Age,Egypt,U,-975,-905,N1a1a2,
I6624,BBC,Copper Age,Germany,F,-2500,-2000,T1a1,/static_md5/data/fasta/I6624.fa
I5835,BBC,Copper Age,Germany,M,-2500,-2000,J1c,/static_md5/data/fasta/I5835.fa
I5660,BBC,Copper Age,Germany,M,-2500,-2000,T1a1,/static_md5/data/fasta/I5660.fa
DA73,IAKa,Iron Age,Kazakhstan,M,255,301,G2a1,/static_md5/data/fasta/DA73.fa
I7044,BBC,Copper Age,Hungary,M,-2500,-2200,U5b1d1b,/static_md5/data/fasta/I7044.fa
I5525,BBC,Copper Age,Germany,F,-2500,-2000,U4b1b2,/static_md5/data/fasta/I5525.fa
I7045,BBC,Copper Age,Hungary,F,-2500,-2200,T2c1d+152,/static_md5/data/fasta/I7045.fa
DA74,IAKa,Iron Age,Kazakhstan,M,385,435,H7b,/static_md5/data/fasta/DA74.fa
I5014,BBC,Copper Age,Germany,F,-2500,-2000,V,/static_md5/data/fasta/I5014.fa
I5023,BBC,Copper Age,Germany,F,-2500,-2000,U2e1a1,/static_md5/data/fasta/I5023.fa
JK2980,CLNE,Classical Age,Egypt,U,-357,-204,I,
DA80,IAKa,Iron Age,Kazakhstan,F,257,297,A1a,/static_md5/data/fasta/DA80.fa
I4252,BBC,Copper Age,Poland,M,-2285,-2138,U5a1a1,/static_md5/data/fasta/I4252.fa
I5529,BBC,Copper Age,Germany,M,-2500,-2000,HV15,/static_md5/data/fasta/I5529.fa
I5021,BBC,Copper Age,Germany,M,-2571,-2341,K1c1,/static_md5/data/fasta/I5021.fa
DA81,IAKa,Iron Age,Kazakhstan,M,177,190,A16,/static_md5/data/fasta/DA81.fa
I5022,BBC,Copper Age,Germany,M,-2500,-2000,HV+16311,/static_md5/data/fasta/I5022.fa
E09537_d,BBC,Copper Age,Germany,F,-2471,-2298,K1a,
I5531,BBC,Copper Age,Germany,F,-2500,-2000,T2b,/static_md5/data/fasta/I5531.fa
JK2981,CLNE,Classical Age,Egypt,U,-399,-376,M1a1e,
DA82,IAKa,Iron Age,Kazakhstan,F,83,177,K2a5,/static_md5/data/fasta/DA82.fa
DA85,IAKa,Iron Age,Kazakhstan,M,170,194,U4a2,/static_md5/data/fasta/DA85.fa
I2365,BBC,Copper Age,Hungary,M,-2464,-2207,V3,/static_md5/data/fasta/I2365.fa
JK2985,CLNE,Classical Age,Egypt,U,-352,-195,HV1a'b'c,
I2741,BBC,Copper Age,Hungary,M,-2457,-2153,H1+16189,/static_md5/data/fasta/I2741.fa
I2786,BBC,Copper Age,Hungary,M,-2458,-2205,I1,/static_md5/data/fasta/I2786.fa
